price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd
2205000,26/11/16,Concord West,1,2,2,750,House,5914,39104,2.542,-33.8435,151.092,16,1.5,167.6,11.17
2075000,26/11/16,Hurlstone Park,1,1,0,192,House,4692,39624,1.201,-33.91005,151.12854,28,1.5,167.6,9.03
1970000,26/11/16,St Ives,2,4,3,1037,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
1840000,26/11/16,Turramurra,2,4,2,904,House,11919,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36
1750000,26/11/16,Manly Vale,1,2,1,487,House,6160,48620,1.905,-33.78215,151.26601,31,1.5,167.6,10.57
1655000,26/11/16,Balmain,1,2,0,101,House,10453,69784,1.538,-33.85833,151.18067,36,1.5,167.6,2.81
1315000,26/11/16,Bexley,2,3,3,527,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84
1310000,26/11/16,Cecil Hills,2,4,2,777,House,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92
1275000,26/11/16,Bexley,1,2,1,607,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84
1195000,26/11/16,Cecil Hills,3,5,3,705,House,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92
1100000,26/11/16,Bexley,1,2,2,501,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84
630000,26/11/16,Westmead,2,2,2,285,Townhouse,16309,40040,2.945,-33.80918,150.98696,41,1.5,167.6,21.55
3340000,27/11/16,St Ives,4,5,2,1941,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
935000,27/11/16,Berala,1,3,1,462,House,9049,24544,2.128,-33.87461,151.03345,34,1.5,167.6,16.36
1795000,28/11/16,Wahroonga,3,5,1,845,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,167.6,17.9
1625000,28/11/16,Bexley,4,4,1,460,House,19733,31512,4.366,-33.95213,151.1183,50,1.5,167.6,12.84
1025000,28/11/16,Arncliffe,1,2,1,355,House,10590,32708,2.943,-33.93868,151.14572,32,1.5,167.6,10.09
838000,28/11/16,Prospect,2,3,2,592,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,167.6,29.21
732000,28/11/16,Claremont Meadows,2,5,4,560,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,167.6,43.49
688000,28/11/16,Chatswood,1,1,1,103,Apartment / Unit / Flat,24913,38324,5.01,-33.7958,151.18087,108,1.5,167.6,8.15
625000,28/11/16,Ropes Crossing,2,3,2,313,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,167.6,42.77
580000,28/11/16,Claremont Meadows,2,3,1,340,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,167.6,43.49
2050000,29/11/16,St Ives,3,4,3,929,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
1865000,29/11/16,St Ives,2,3,2,587,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
1775000,29/11/16,St Ives,2,4,3,1069,House,17300,48464,14.264,-33.72491,151.16978,167,1.5,167.6,15.99
880000,29/11/16,Milperra,2,3,2,556,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,167.6,22.57
730000,29/11/16,Blaxland,2,4,2,556,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39
542000,29/11/16,Niagara Park,1,3,1,607,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43
2400000,30/11/16,Chatswood,1,3,1,715,House,24913,38324,5.01,-33.7958,151.18087,108,1.5,167.6,8.15
1780000,30/11/16,Caringbah South,3,5,2,746,House,12242,42172,4.092,-34.05314,151.1205,52,1.5,167.6,22.43
1685000,30/11/16,Arncliffe,2,5,4,730,House,10590,32708,2.943,-33.93868,151.14572,32,1.5,167.6,10.09
960000,30/11/16,Greenacre,1,2,1,613,House,24373,22672,7.405,-33.8989,151.05729,37,1.5,167.6,14.61
640000,30/11/16,Ropes Crossing,2,3,1,330,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,167.6,42.77
421000,1/12/16,Toukley,1,3,0,575,House,4550,25844,3.683,-33.25799,151.54324,4,2,150.9,74.11
1462000,2/12/16,Drummoyne,2,3,1,253,Semi-Detached,11950,60840,2.31,-33.85205,151.15424,31,2,150.9,5.35
1080000,2/12/16,North Rocks,1,2,2,727,House,7965,40092,5.462,-33.77572,151.01474,92,2,150.9,20.61
762500,2/12/16,Jannali,1,3,1,561,House,6184,40560,2.496,-34.01586,151.06319,76,2,150.9,21.53
565000,2/12/16,Yagoona,1,3,2,183,Villa,18013,24284,4.618,-33.90422,151.02148,44,2,150.9,17.96
11000000,3/12/16,Drummoyne,7,12,13,1617,House,11950,60840,2.31,-33.85205,151.15424,31,2,155.2,5.35
2385000,3/12/16,Beecroft,2,5,2,1189,House,9396,47112,5.117,-33.75342,151.06372,130,2,155.2,18.35
1465000,3/12/16,Beecroft,2,3,1,1663,House,9396,47112,5.117,-33.75342,151.06372,130,2,155.2,18.35
1351000,3/12/16,Mascot,1,3,1,420,House,14772,41912,11.961,-33.9466,151.18371,3,2,155.2,9.35
975000,3/12/16,Panania,3,5,1,307,Semi-Detached,12419,34216,4.751,-33.95493,150.99524,18,2,155.2,22.21
831000,3/12/16,Revesby,2,3,2,582,House,14176,31616,5.608,-33.94767,151.01233,14,2,155.2,20.44
2000000,4/12/16,The Ponds,3,5,2,588,House,11731,53716,4.654,-33.70612,150.90622,54,2,155.2,33.2
1890000,4/12/16,East Lindfield,3,4,4,1328,House,3711,47788,2.331,-33.76741,151.18832,107,2,155.2,11.02
1370000,4/12/16,Ermington,3,4,2,407,House,10737,33644,4.135,-33.8105,151.06162,40,2,155.2,15
1300000,4/12/16,Elanora Heights,2,3,3,626,House,4357,44460,3.877,-33.70172,151.27318,105,2,155.2,19.05
800000,4/12/16,Oran Park,2,4,2,612,House,4765,50336,13.744,-33.99074,150.74247,81,2,155.2,45.41
1200000,5/12/16,Koolewong,1,2,1,830,House,871,35828,1.322,-33.46901,151.31642,98,1.77,155.2,45.03
780000,5/12/16,Riverstone,1,3,0,802,House,7247,36764,22.465,-33.66886,150.85969,28,1.77,155.2,39.07
699000,5/12/16,Oran Park,2,4,2,540,House,4765,50336,13.744,-33.99074,150.74247,81,1.77,155.2,45.41
2475000,7/12/16,Haberfield,2,4,2,651,House,6457,41652,2.383,-33.87968,151.1391,21,1.75,159.3,6.75
2310000,7/12/16,Paddington,2,3,0,133,Terrace,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61
1880000,7/12/16,North Strathfield,1,3,2,581,House,4767,42952,1.036,-33.85783,151.08877,23,1.75,159.3,11.24
720000,7/12/16,St Clair,2,4,4,802,House,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76
455000,7/12/16,Berkeley Vale,2,3,2,569,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6
450000,7/12/16,Berkeley Vale,1,2,2,645,House,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6
720000,8/12/16,St Clair,2,4,1,689,House,19897,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76
685000,8/12/16,Doonside,2,4,2,555,House,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46
668000,8/12/16,Lidcombe,2,2,1,136,Apartment / Unit / Flat,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99
480000,8/12/16,Lethbridge Park,2,3,1,607,House,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43
2725000,9/12/16,Sans Souci,4,5,2,570,House,10304,37336,3.065,-33.99452,151.13524,3,1.5,167.6,15.92
2610000,9/12/16,Hunters Hill,3,5,2,700,House,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95
1700000,9/12/16,East Lindfield,2,3,2,854,House,3711,47788,2.331,-33.76741,151.18832,107,1.5,167.6,11.02
1650000,9/12/16,Woollahra,2,3,0,164,Apartment / Unit / Flat,7405,71500,1.231,-33.88581,151.24417,45,1.5,167.6,3.91
600000,9/12/16,Georges Hall,1,3,1,276,Villa,9038,29640,3.323,-33.90761,150.98902,23,1.5,167.6,20.97
565000,9/12/16,Niagara Park,2,3,1,601,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43
960000,10/12/16,Bateau Bay,3,6,2,689,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
880000,10/12/16,Narrabeen,1,2,1,122,Apartment / Unit / Flat,8207,48932,2.197,-33.71505,151.29588,0,1.5,167.6,18.45
655000,10/12/16,Bateau Bay,1,3,2,676,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
545000,10/12/16,Bateau Bay,1,2,1,638,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
489000,10/12/16,Bateau Bay,1,3,2,696,House,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53
482500,10/12/16,Glen Alpine,0,0,0,1025,Vacant land,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41
462500,10/12/16,Lethbridge Park,1,4,1,639,House,4752,24596,1.624,-33.73806,150.80064,45,1.5,167.6,40.43
2370000,11/12/16,Enmore,2,5,1,278,House,3880,53872,0.442,-33.90021,151.16983,30,1.5,167.6,5.37
1880000,11/12/16,East Killara,2,4,1,835,House,2978,38428,3.19,-33.75738,151.18183,78,1.5,167.6,12.23
1550000,11/12/16,Mount Pritchard,1,3,1,2023,House,9955,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89
1550000,11/12/16,Turramurra,2,3,2,1050,House,11919,49920,6.001,-33.73444,151.12793,183,1.5,167.6,16.36
1100000,11/12/16,Toongabbie,2,5,2,607,House,14337,34996,4.733,-33.79196,150.9468,39,1.5,167.6,25.67
965000,11/12/16,Engadine,1,3,3,696,House,17375,41756,9.233,-34.05778,151.01793,147,1.5,167.6,27.77
1490000,12/12/16,Wahroonga,2,4,2,822,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,172.7,17.9
1015000,12/12/16,Greenacre,1,4,1,712,House,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61
735000,12/12/16,Kings Park,2,4,2,696,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,172.7,31.21
580000,12/12/16,Prospect,1,3,2,246,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21
2650000,13/12/16,Wahroonga,5,5,3,1100,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,172.7,17.9
2020000,13/12/16,Sydney,3,3,2,173,Apartment / Unit / Flat,17252,35412,2.94,-33.86794,151.20998,65,1.5,172.7,0.31
1135000,14/12/16,Enmore,1,2,0,170,House,3880,53872,0.442,-33.90021,151.16983,30,1.5,172.7,5.37
907500,14/12/16,Thornleigh,1,2,1,314,House,8464,43160,3.87,-33.72225,151.08107,167,1.5,172.7,19.84
833000,14/12/16,Niagara Park,3,4,5,2023,House,2743,33384,4.78,-33.37876,151.34724,120,1.5,172.7,55.43
266000,14/12/16,Mannering Park,0,0,0,338,Vacant land,2472,28964,7.129,-33.16376,151.5404,7,1.5,172.7,83.63
5400000,15/12/16,Kangaroo Point,4,6,2,1309,House,560,59852,0.266,-34.0026,151.09547,5,1.5,172.7,18.56
1350100,15/12/16,Chatswood,2,2,1,130,Apartment / Unit / Flat,24913,38324,5.01,-33.7958,151.18087,108,1.5,172.7,8.15
901000,15/12/16,Milperra,3,4,1,278,Semi-Detached,3952,36244,5.371,-33.94109,150.98349,15,1.5,172.7,22.57
825000,15/12/16,Milperra,1,3,1,562,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,172.7,22.57
470000,15/12/16,Colebee,0,0,0,368,Vacant land,1931,56368,3.476,-33.72449,150.85843,38,1.5,172.7,36.09
385000,15/12/16,Lake Munmorah,1,3,1,375,House,5248,27092,5.708,-33.19331,151.5733,13,1.5,172.7,81.81
2019000,16/12/16,Penrith,2,4,2,1214,House,13295,32240,12.202,-33.74515,150.68955,26,1.5,172.7,49.99
